date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:32	59625/59625	---M--	200	added ('OK')	image/jpeg	etag:%2228021c24b29b82cf4afbd90305f7ebfc%22	http://www.armaanfarshori.xyz/images/portfolio/jax.jpg	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/images/portfolio/jax.jpg	(from http://www.armaanfarshori.xyz/)
18:27:34	59618/59618	---M--	200	added ('OK')	image/jpeg	etag:%229a5510b73fa8e35066c047347b3e02e3%22	http://www.armaanfarshori.xyz/images/portfolio/modals/m-coffee.jpg	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/images/portfolio/modals/m-coffee.jpg	(from http://www.armaanfarshori.xyz/)
18:27:34	352/352	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Dec%202018%2012:57:33%20GMT	http://www.armaanfarshori.xyz/images/loader.gif	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/images/loader.gif	(from http://www.armaanfarshori.xyz/)
18:27:35	2448/2448	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2007%20Sep%202018%2020:01:08%20GMT	https://platform.linkedin.com/badges/js/profile.js	C:/My%20Web%20Sites/website%20copier/platform.linkedin.com/badges/js/profile.js	(from http://www.armaanfarshori.xyz/)
18:27:49	141107/141107	---M--	200	added ('OK')	image/jpeg	etag:%22cd35a3b89f928173dc1ceee86c5a0c47%22	http://www.armaanfarshori.xyz/images/portfolio/modals/amity-modal.JPG	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/images/portfolio/modals/amity-modal.jpg	(from http://www.armaanfarshori.xyz/)
18:27:49	271563/271563	---M--	200	added ('OK')	image/jpeg	etag:%22d418c75480989216a704c59d505c17ae%22	http://www.armaanfarshori.xyz/images/profilepic.jpg	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/images/profilepic.jpg	(from http://www.armaanfarshori.xyz/)
18:27:51	93100/93100	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	C:/My%20Web%20Sites/website%20copier/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from http://www.armaanfarshori.xyz/)
18:27:52	7199/7199	---M--	200	added ('OK')	application/javascript	etag:%22eb05d8d73b5b13d8d84308a4751ece96%22	http://www.armaanfarshori.xyz/js/jquery-migrate-1.2.1.min.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/jquery-migrate-1.2.1.min.js	(from http://www.armaanfarshori.xyz/)
18:27:53	4037/4037	---M--	200	added ('OK')	application/javascript	etag:%2271967be36cbfcebea8e0d9cf91b83881%22	http://www.armaanfarshori.xyz/js/waypoints.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/waypoints.js	(from http://www.armaanfarshori.xyz/)
18:27:54	1074/1074	---M--	200	added ('OK')	application/javascript	etag:%223aa7569c571c1cc9c32a9409455107b8%22	http://www.armaanfarshori.xyz/js/jquery.fittext.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/jquery.fittext.js	(from http://www.armaanfarshori.xyz/)
18:27:57	16496/16496	---M--	200	added ('OK')	application/javascript	etag:%22dfe9b34be65b451f8ea44b7b02c2935b%22	http://www.armaanfarshori.xyz/js/magnific-popup.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/magnific-popup.js	(from http://www.armaanfarshori.xyz/)
18:27:58	4962/4962	---M--	200	added ('OK')	application/javascript	etag:%22fb0cfb1b70cf79c634d607e6705a52fc%22	http://www.armaanfarshori.xyz/js/init.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/init.js	(from http://www.armaanfarshori.xyz/)
18:27:59	51909/51909	---M--	200	added ('OK')	application/javascript	etag:%220c6a16c815281943f995d8075d7361ce%22	http://www.armaanfarshori.xyz/js/jquery.flexslider.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/jquery.flexslider.js	(from http://www.armaanfarshori.xyz/)
18:28:01	513/513	---M--	200	added ('OK')	application/javascript	etag:%22ded5ab1b8fc45ec5236c3c9c58708f2d%22	http://www.armaanfarshori.xyz/js/switcher.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/switcher.js	(from http://www.armaanfarshori.xyz/)
18:28:02	198705/198705	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253cfa5a73c615b9d58e0d2ac11f5d740%22	https://connect.facebook.net/en_US/sdk.js	C:/My%20Web%20Sites/website%20copier/connect.facebook.net/en_US/sdk.js	(from http://www.armaanfarshori.xyz/)
18:28:02	7902/7902	---M--	200	added ('OK')	text/css	etag:%22683e0e57a0d57f1bd9cd6d6389db8232%22	http://www.armaanfarshori.xyz/css/fonts.css	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts.css	(from http://www.armaanfarshori.xyz/css/default.css)
18:28:02	2468/2468	---M--	200	added ('OK')	text/css	etag:%22faf82f2150308b71fa27f6f252a6db1e%22	http://www.armaanfarshori.xyz/css/fontello/css/fontello.css	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fontello/css/fontello.css	(from http://www.armaanfarshori.xyz/css/default.css)
18:28:03	17780/17780	---M--	200	added ('OK')	text/css	etag:%22fa6868c22ceca7f65191ec25c68a9bb5%22	http://www.armaanfarshori.xyz/css/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/font-awesome/css/font-awesome.min.css	(from http://www.armaanfarshori.xyz/css/default.css)
18:28:04	204027/204027	---M--	200	added ('OK')	image/jpeg	etag:%22ae57a902ef2b3ccf6051e11835f904cf%22	http://www.armaanfarshori.xyz/images/portfolio/modals/jax-modal.JPG	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/images/portfolio/modals/jax-modal.jpg	(from http://www.armaanfarshori.xyz/)
18:28:05	93107/93107	---M--	200	added ('OK')	application/javascript	etag:%22628072e7212db1e8cdacb22b21752cda%22	http://www.armaanfarshori.xyz/js/jquery-1.10.2.min.js	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/js/jquery-1.10.2.min.js	(from http://www.armaanfarshori.xyz/)
18:28:05	935/935	---M--	200	added ('OK')	image/png	etag:%229176109b8b53b0cd9be8b698b720be5e%22	http://www.armaanfarshori.xyz/images/overlay-bg.png	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/images/overlay-bg.png	(from http://www.armaanfarshori.xyz/css/layout.css)
18:28:06	349/349	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Dec%202018%2012:58:05%20GMT	http://www.armaanfarshori.xyz/restserver.php	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/restserver.php	(from https://connect.facebook.net/en_US/sdk.js)
18:28:07	409/409	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Dec%202018%2012:58:06%20GMT	http://www.armaanfarshori.xyz/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/en_US/sdk.js)
18:28:07	351/351	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Dec%202018%2012:58:06%20GMT	http://www.armaanfarshori.xyz/^([^:/?	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/^([^_/indexd41d.html	(from https://connect.facebook.net/en_US/sdk.js)
18:28:11	19836/19836	---M--	200	added ('OK')	binary/octet-stream	etag:%22c4d82460ef260eb1589e73528cbfb257%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.eot	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:11	22660/22660	---M--	200	added ('OK')	application/font-woff	etag:%2279515ad0788973c533405f7012dfeccd%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.woff	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.woff	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:14	19836/19836	---M--	200	added ('OK')	binary/octet-stream	etag:%22c4d82460ef260eb1589e73528cbfb257%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.eot?	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfontd41d.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:16	119399/119399	---M--	200	added ('OK')	image/svg+xml	etag:%228185eb3059c46e4169ce107dfcf85950%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.svg	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.svg	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:20	38232/38232	---M--	200	added ('OK')	binary/octet-stream	etag:%22488d5cc145299ba07b75495100419ee6%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.ttf	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Regular-webfont.ttf	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:21	20265/20265	---M--	200	added ('OK')	binary/octet-stream	etag:%2243d5342998f3607bd61a8239e98b1160%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.eot	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:25	20265/20265	---M--	200	added ('OK')	binary/octet-stream	etag:%2243d5342998f3607bd61a8239e98b1160%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.eot?	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfontd41d.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:25	23188/23188	---M--	200	added ('OK')	application/font-woff	etag:%22f42641eed834f7b97a9499362c6c8855%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.woff	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.woff	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:26	122495/122495	---M--	200	added ('OK')	image/svg+xml	etag:%225b774c25787e0a52c013463c9e3c4219%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.svg	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.svg	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:29	19514/19514	---M--	200	added ('OK')	binary/octet-stream	etag:%2209e00aa7622ece30a0f1e06b55f66c2a%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.eot	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:31	38412/38412	---M--	200	added ('OK')	binary/octet-stream	etag:%22de7ef31e6295902347c5c3643b2d82da%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.ttf	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Italic-webfont.ttf	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:33	19514/19514	---M--	200	added ('OK')	binary/octet-stream	etag:%2209e00aa7622ece30a0f1e06b55f66c2a%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.eot?	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfontd41d.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:35	22248/22248	---M--	200	added ('OK')	application/font-woff	etag:%2245b47f3e9c7d74b80f5c6e0a3c513b23%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.woff	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.woff	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:38	117270/117270	---M--	200	added ('OK')	image/svg+xml	etag:%228f04ed9aeb2185499068d84842b95aa1%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.svg	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.svg	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:40	37336/37336	---M--	200	added ('OK')	binary/octet-stream	etag:%222e98fc3ce85f31f63010b706259cb604%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.ttf	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-Light-webfont.ttf	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:42	20535/20535	---M--	200	added ('OK')	binary/octet-stream	etag:%22550b5fda4a27cfedb7131b1a6e85e748%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfont.eot	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfont.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:44	23400/23400	---M--	200	added ('OK')	application/font-woff	etag:%22b553da506077488bc65289e10841d527%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfont.woff	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfont.woff	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:46	20535/20535	---M--	200	added ('OK')	binary/octet-stream	etag:%22550b5fda4a27cfedb7131b1a6e85e748%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfont.eot?	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfontd41d.eot	(from http://www.armaanfarshori.xyz/css/fonts.css)
18:28:46	122968/122968	---M--	200	added ('OK')	image/svg+xml	etag:%22fd6dd5fa10c5a74f0a767eeb695342f1%22	http://www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfont.svg	C:/My%20Web%20Sites/website%20copier/www.armaanfarshori.xyz/css/fonts/opensans/OpenSans-LightItalic-webfont.svg	(from http://www.armaanfarshori.xyz/css/fonts.css)
